vars,id,creation_time,failed,failed_reason,time_of_death,type,participant_id,question,answer,page_type,successful_validation,metadata_,class,object_type
{},71,2025-10-21 12:00:44,False,,,Response,2,game,,ModularPage,True,"{""time_taken"": 0.254, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:00:44.315Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:00:44.354Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:00:44.354Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:00:44.359Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:00:44.359Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 10</h1>""}, ""control"": {}}",Response,_Response
{},72,2025-10-21 12:00:47,False,,,Response,2,message,lhkj,WriteMessagePage,True,"{""time_taken"": 2.37, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:00:44.835Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:00:44.837Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:00:44.837Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:00:44.841Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:00:44.841Z"", ""info"": null}], ""prompt"": {""text"": ""The next participant will play the same game as you. Please write a message that will help them perform well.""}, ""control"": {""one_line"": false, ""width"": ""60ch"", ""height"": ""20ch"", ""text_align"": ""left"", ""block_copy_paste"": false}}",Response,_Response
{},73,2025-10-21 12:00:48,False,,,Response,2,info,,InfoPage,True,"{""time_taken"": 0.687, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:00:47.481Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:00:47.483Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:00:47.483Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:00:47.488Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:00:47.488Z"", ""info"": null}], ""prompt"": {""text"": ""<div className=\""flex flex-col items-center text-left max-w-xl space-y-2\"">\n      <h1 className=\""text-2xl font-bold\"">Animals</h1>\n      <p className=\""text-lg w-full\"">\n        In this game, you will modify and combine different animals in a\n        futuristic biology laboratory to make new hybrid animals.\n      </p>\n    </div>""}, ""control"": {}}",Response,_Response
{},74,2025-10-21 12:00:49,False,,,Response,2,info,,InfoPage,True,"{""time_taken"": 0.969, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:00:48.413Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:00:48.416Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:00:48.416Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:00:48.420Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:00:48.420Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Message</h1><p>You are the first participant, so there is no message for you to read.</p>""}, ""control"": {}}",Response,_Response
{},75,2025-10-21 12:00:50,False,,,Response,2,game,,ModularPage,True,"{""time_taken"": 1.035, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:00:49.673Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:00:49.688Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:00:49.688Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:00:49.693Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:00:49.693Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 1</h1>""}, ""control"": {}}",Response,_Response
{},76,2025-10-21 12:00:51,False,,,Response,2,game,,ModularPage,True,"{""time_taken"": 0.204, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:00:50.995Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:00:51.020Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:00:51.020Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:00:51.025Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:00:51.025Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 2</h1>""}, ""control"": {}}",Response,_Response
{},77,2025-10-21 12:00:51,False,,,Response,2,game,,ModularPage,True,"{""time_taken"": 0.215, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:00:51.485Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:00:51.498Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:00:51.498Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:00:51.502Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:00:51.503Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 3</h1>""}, ""control"": {}}",Response,_Response
{},78,2025-10-21 12:00:52,False,,,Response,2,game,,ModularPage,True,"{""time_taken"": 0.237, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:00:52.005Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:00:52.034Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:00:52.034Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:00:52.039Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:00:52.039Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 4</h1>""}, ""control"": {}}",Response,_Response
{},79,2025-10-21 12:00:52,False,,,Response,2,game,,ModularPage,True,"{""time_taken"": 0.151, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:00:52.654Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:00:52.673Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:00:52.673Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:00:52.677Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:00:52.677Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 5</h1>""}, ""control"": {}}",Response,_Response
{},80,2025-10-21 12:00:53,False,,,Response,2,game,,ModularPage,True,"{""time_taken"": 0.258, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:00:53.094Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:00:53.099Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:00:53.099Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:00:53.104Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:00:53.104Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 6</h1>""}, ""control"": {}}",Response,_Response
{},81,2025-10-21 12:00:53,False,,,Response,2,game,,ModularPage,True,"{""time_taken"": 0.252, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:00:53.651Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:00:53.687Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:00:53.687Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:00:53.692Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:00:53.692Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 7</h1>""}, ""control"": {}}",Response,_Response
{},82,2025-10-21 12:00:54,False,,,Response,2,game,,ModularPage,True,"{""time_taken"": 0.286, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:00:54.204Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:00:54.219Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:00:54.219Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:00:54.224Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:00:54.224Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 8</h1>""}, ""control"": {}}",Response,_Response
{},83,2025-10-21 12:00:55,False,,,Response,2,game,,ModularPage,True,"{""time_taken"": 0.256, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:00:54.789Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:00:54.807Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:00:54.807Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:00:54.811Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:00:54.812Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 9</h1>""}, ""control"": {}}",Response,_Response
{},84,2025-10-21 12:00:55,False,,,Response,2,game,,ModularPage,True,"{""time_taken"": 0.351, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:00:55.339Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:00:55.341Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:00:55.341Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:00:55.345Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:00:55.346Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 10</h1>""}, ""control"": {}}",Response,_Response
{},85,2025-10-21 12:01:01,False,,,Response,2,message,animals are bulsh.,WriteMessagePage,True,"{""time_taken"": 5.579, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:00:55.942Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:00:55.944Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:00:55.944Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:00:55.949Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:00:55.949Z"", ""info"": null}], ""prompt"": {""text"": ""The next participant will play the same game as you. Please write a message that will help them perform well.""}, ""control"": {""one_line"": false, ""width"": ""60ch"", ""height"": ""20ch"", ""text_align"": ""left"", ""block_copy_paste"": false}}",Response,_Response
{},86,2025-10-21 12:01:02,False,,,Response,2,info,,InfoPage,True,"{""time_taken"": 0.821, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:01:01.813Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:01:01.816Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:01:01.816Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:01:01.821Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:01:01.821Z"", ""info"": null}], ""prompt"": {""text"": ""<div className=\""flex flex-col items-center text-left max-w-xl space-y-2\"">\n      <h1 className=\""text-2xl font-bold\"">Decorations</h1>\n      <p className=\""text-lg w-full\"">\n        In this game, you will combine common objects and modify them to make\n        decorations.\n      </p>\n    </div>""}, ""control"": {}}",Response,_Response
{},87,2025-10-21 12:01:03,False,,,Response,2,info,,InfoPage,True,"{""time_taken"": 0.76, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:01:02.900Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:01:02.903Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:01:02.903Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:01:02.907Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:01:02.907Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Message</h1><p>You are the first participant, so there is no message for you to read.</p>""}, ""control"": {}}",Response,_Response
{},88,2025-10-21 12:01:10,False,,,Response,2,game,,ModularPage,True,"{""time_taken"": 6.66, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:01:03.946Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:01:03.980Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:01:03.980Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:01:03.985Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:01:03.985Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 1</h1>""}, ""control"": {}}",Response,_Response
{},89,2025-10-21 12:01:11,False,,,Response,2,game,,ModularPage,True,"{""time_taken"": 0.936, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:01:10.905Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:01:10.914Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:01:10.914Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:01:10.919Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:01:10.919Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 2</h1>""}, ""control"": {}}",Response,_Response
{},90,2025-10-21 12:01:12,False,,,Response,2,game,,ModularPage,True,"{""time_taken"": 0.235, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:01:12.161Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:01:12.192Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:01:12.192Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:01:12.197Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:01:12.197Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 3</h1>""}, ""control"": {}}",Response,_Response
{},91,2025-10-21 12:01:12,False,,,Response,2,game,,ModularPage,True,"{""time_taken"": 0.258, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:01:12.685Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:01:12.726Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:01:12.727Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:01:12.732Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:01:12.732Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 4</h1>""}, ""control"": {}}",Response,_Response
{},92,2025-10-21 12:01:13,False,,,Response,2,game,,ModularPage,True,"{""time_taken"": 0.218, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:01:13.234Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:01:13.259Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:01:13.259Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:01:13.265Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:01:13.265Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 5</h1>""}, ""control"": {}}",Response,_Response
{},93,2025-10-21 12:01:14,False,,,Response,2,game,,ModularPage,True,"{""time_taken"": 0.264, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:01:13.744Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:01:13.746Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:01:13.746Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:01:13.750Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:01:13.751Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 6</h1>""}, ""control"": {}}",Response,_Response
{},94,2025-10-21 12:01:14,False,,,Response,2,game,,ModularPage,True,"{""time_taken"": 0.254, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:01:14.301Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:01:14.325Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:01:14.326Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:01:14.330Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:01:14.331Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 7</h1>""}, ""control"": {}}",Response,_Response
{},95,2025-10-21 12:01:15,False,,,Response,2,game,,ModularPage,True,"{""time_taken"": 0.251, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:01:14.855Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:01:14.858Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:01:14.858Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:01:14.863Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:01:14.863Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 8</h1>""}, ""control"": {}}",Response,_Response
{},96,2025-10-21 12:01:15,False,,,Response,2,game,,ModularPage,True,"{""time_taken"": 0.256, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:01:15.411Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:01:15.447Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:01:15.447Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:01:15.452Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:01:15.452Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 9</h1>""}, ""control"": {}}",Response,_Response
{},97,2025-10-21 12:01:16,False,,,Response,2,game,,ModularPage,True,"{""time_taken"": 0.245, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:01:15.971Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:01:15.977Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:01:15.977Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:01:15.981Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:01:15.982Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 10</h1>""}, ""control"": {}}",Response,_Response
{},98,2025-10-21 12:01:18,False,,,Response,2,message,asdfokpo,WriteMessagePage,True,"{""time_taken"": 1.951, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:01:16.486Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:01:16.500Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:01:16.500Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:01:16.505Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:01:16.506Z"", ""info"": null}], ""prompt"": {""text"": ""The next participant will play the same game as you. Please write a message that will help them perform well.""}, ""control"": {""one_line"": false, ""width"": ""60ch"", ""height"": ""20ch"", ""text_align"": ""left"", ""block_copy_paste"": false}}",Response,_Response
{},99,2025-10-21 12:01:19,False,,,Response,2,info,,InfoPage,True,"{""time_taken"": 0.738, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:01:18.728Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:01:18.730Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:01:18.731Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:01:18.735Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:01:18.735Z"", ""info"": null}], ""prompt"": {""text"": ""<div className=\""flex flex-col items-center text-left max-w-xl space-y-2\"">\n      <h1 className=\""text-2xl font-bold\"">Potions</h1>\n      <p className=\""text-lg w-full\"">\n        In this game, you will combine and modify ingredients to make magical\n        items and potions.\n      </p>\n    </div>""}, ""control"": {}}",Response,_Response
{},100,2025-10-21 12:01:20,False,,,Response,2,info,,InfoPage,True,"{""time_taken"": 0.556, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:01:19.728Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:01:19.730Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:01:19.730Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:01:19.735Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:01:19.735Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Message</h1><p>You are the first participant, so there is no message for you to read.</p>""}, ""control"": {}}",Response,_Response
{},101,2025-10-21 12:01:22,False,,,Response,2,game,,ModularPage,True,"{""time_taken"": 2.336, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:01:20.596Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:01:20.621Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:01:20.622Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:01:20.626Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:01:20.627Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 1</h1>""}, ""control"": {}}",Response,_Response
