run_idx,timestep,action,new_item,score,inventory,domain
2,8,"({'salt_level': 0, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['eggs_dairy', 'fruit'], 'all_ingredients': ['apple', 'milk'], 'tool': False, 'value': 8, 'name': 'Cooked Apple Milk', 'emoji': '🍎🥛♨'}, {'name': 'ginger', 'emoji': '🫚', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['aromatic'], 'all_ingredients': ['ginger']})","{'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['aromatic', 'eggs_dairy', 'fruit'], 'all_ingredients': ['apple', 'milk', 'ginger'], 'tool': False, 'value': 6, 'name': 'Apple Milk Ginger', 'emoji': '🍎🥛🫚'}",6,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': False, 'ingredient_types': ['vegetable', 'meat'], 'all_ingredients': ['raw meat', 'mushroom'], 'tool': False, 'value': 0, 'name': 'Wet Raw Meat Mushroom', 'emoji': '🥩🍄💧'}, {'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['aromatic', 'eggs_dairy', 'fruit'], 'all_ingredients': ['apple', 'milk', 'ginger'], 'tool': False, 'value': 6, 'name': 'Apple Milk Ginger', 'emoji': '🍎🥛🫚'}]",cooking
2,9,"({'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True})",,6,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': False, 'ingredient_types': ['vegetable', 'meat'], 'all_ingredients': ['raw meat', 'mushroom'], 'tool': False, 'value': 0, 'name': 'Wet Raw Meat Mushroom', 'emoji': '🥩🍄💧'}, {'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['aromatic', 'eggs_dairy', 'fruit'], 'all_ingredients': ['apple', 'milk', 'ginger'], 'tool': False, 'value': 6, 'name': 'Apple Milk Ginger', 'emoji': '🍎🥛🫚'}]",cooking
3,0,"({'name': 'ginger', 'emoji': '🫚', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['aromatic'], 'all_ingredients': ['ginger']}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True})","{'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['aromatic'], 'all_ingredients': ['ginger'], 'value': 5, 'name': 'Chopped Ginger', 'emoji': '🫚🔪'}",5,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': False, 'ingredient_types': ['eggs_dairy', 'fruit'], 'all_ingredients': ['egg', 'banana'], 'tool': False, 'value': 0, 'name': 'Wet Egg and Banana', 'emoji': '🥚🍌💧'}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['vegetable'], 'all_ingredients': ['mushroom'], 'value': 5, 'name': 'Chopped Mushroom', 'emoji': '🍄🔪'}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['coconut'], 'value': 5, 'name': 'Chopped Coconut', 'emoji': '🥥🔪'}, {'tool': False, 'salt_level': 1, 'cook_level': 1, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['aromatic'], 'all_ingredients': ['ginger'], 'value': 25, 'name': 'Cooked Salted Chopped Ginger', 'emoji': '🧂🫚♨'}]",cooking
3,1,"({'name': 'banana', 'emoji': '🍌', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['banana']}, {'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True})","{'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['banana'], 'value': 0, 'name': 'Wet Banana', 'emoji': '🍌💧'}",5,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': False, 'ingredient_types': ['eggs_dairy', 'fruit'], 'all_ingredients': ['egg', 'banana'], 'tool': False, 'value': 0, 'name': 'Wet Egg and Banana', 'emoji': '🥚🍌💧'}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['vegetable'], 'all_ingredients': ['mushroom'], 'value': 5, 'name': 'Chopped Mushroom', 'emoji': '🍄🔪'}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['coconut'], 'value': 5, 'name': 'Chopped Coconut', 'emoji': '🥥🔪'}, {'tool': False, 'salt_level': 1, 'cook_level': 1, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['aromatic'], 'all_ingredients': ['ginger'], 'value': 25, 'name': 'Cooked Salted Chopped Ginger', 'emoji': '🧂🫚♨'}]",cooking
3,2,"({'name': 'egg', 'emoji': '🥚', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['eggs_dairy'], 'all_ingredients': ['egg']}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['banana'], 'value': 0, 'name': 'Wet Banana', 'emoji': '🍌💧'})","{'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': False, 'ingredient_types': ['eggs_dairy', 'fruit'], 'all_ingredients': ['egg', 'banana'], 'tool': False, 'value': 0, 'name': 'Wet Egg and Banana', 'emoji': '🥚🍌💧'}",5,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': False, 'ingredient_types': ['eggs_dairy', 'fruit'], 'all_ingredients': ['egg', 'banana'], 'tool': False, 'value': 0, 'name': 'Wet Egg and Banana', 'emoji': '🥚🍌💧'}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['vegetable'], 'all_ingredients': ['mushroom'], 'value': 5, 'name': 'Chopped Mushroom', 'emoji': '🍄🔪'}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['coconut'], 'value': 5, 'name': 'Chopped Coconut', 'emoji': '🥥🔪'}, {'tool': False, 'salt_level': 1, 'cook_level': 1, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['aromatic'], 'all_ingredients': ['ginger'], 'value': 25, 'name': 'Cooked Salted Chopped Ginger', 'emoji': '🧂🫚♨'}]",cooking
3,3,"({'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True})",,5,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': False, 'ingredient_types': ['eggs_dairy', 'fruit'], 'all_ingredients': ['egg', 'banana'], 'tool': False, 'value': 0, 'name': 'Wet Egg and Banana', 'emoji': '🥚🍌💧'}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['vegetable'], 'all_ingredients': ['mushroom'], 'value': 5, 'name': 'Chopped Mushroom', 'emoji': '🍄🔪'}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['coconut'], 'value': 5, 'name': 'Chopped Coconut', 'emoji': '🥥🔪'}, {'tool': False, 'salt_level': 1, 'cook_level': 1, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['aromatic'], 'all_ingredients': ['ginger'], 'value': 25, 'name': 'Cooked Salted Chopped Ginger', 'emoji': '🧂🫚♨'}]",cooking
3,4,"({'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['aromatic'], 'all_ingredients': ['ginger'], 'value': 5, 'name': 'Chopped Ginger', 'emoji': '🫚🔪'})","{'tool': False, 'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['aromatic'], 'all_ingredients': ['ginger'], 'value': 10, 'name': 'Salted Chopped Ginger', 'emoji': '🧂🫚🔪'}",10,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': False, 'ingredient_types': ['eggs_dairy', 'fruit'], 'all_ingredients': ['egg', 'banana'], 'tool': False, 'value': 0, 'name': 'Wet Egg and Banana', 'emoji': '🥚🍌💧'}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['vegetable'], 'all_ingredients': ['mushroom'], 'value': 5, 'name': 'Chopped Mushroom', 'emoji': '🍄🔪'}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['coconut'], 'value': 5, 'name': 'Chopped Coconut', 'emoji': '🥥🔪'}, {'tool': False, 'salt_level': 1, 'cook_level': 1, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['aromatic'], 'all_ingredients': ['ginger'], 'value': 25, 'name': 'Cooked Salted Chopped Ginger', 'emoji': '🧂🫚♨'}]",cooking
3,5,"({'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True})",,10,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': False, 'ingredient_types': ['eggs_dairy', 'fruit'], 'all_ingredients': ['egg', 'banana'], 'tool': False, 'value': 0, 'name': 'Wet Egg and Banana', 'emoji': '🥚🍌💧'}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['vegetable'], 'all_ingredients': ['mushroom'], 'value': 5, 'name': 'Chopped Mushroom', 'emoji': '🍄🔪'}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['coconut'], 'value': 5, 'name': 'Chopped Coconut', 'emoji': '🥥🔪'}, {'tool': False, 'salt_level': 1, 'cook_level': 1, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['aromatic'], 'all_ingredients': ['ginger'], 'value': 25, 'name': 'Cooked Salted Chopped Ginger', 'emoji': '🧂🫚♨'}]",cooking
3,6,"({'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True})",,10,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': False, 'ingredient_types': ['eggs_dairy', 'fruit'], 'all_ingredients': ['egg', 'banana'], 'tool': False, 'value': 0, 'name': 'Wet Egg and Banana', 'emoji': '🥚🍌💧'}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['vegetable'], 'all_ingredients': ['mushroom'], 'value': 5, 'name': 'Chopped Mushroom', 'emoji': '🍄🔪'}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['coconut'], 'value': 5, 'name': 'Chopped Coconut', 'emoji': '🥥🔪'}, {'tool': False, 'salt_level': 1, 'cook_level': 1, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['aromatic'], 'all_ingredients': ['ginger'], 'value': 25, 'name': 'Cooked Salted Chopped Ginger', 'emoji': '🧂🫚♨'}]",cooking
3,7,"({'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'mushroom', 'emoji': '🍄', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['vegetable'], 'all_ingredients': ['mushroom']})","{'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['vegetable'], 'all_ingredients': ['mushroom'], 'value': 5, 'name': 'Chopped Mushroom', 'emoji': '🍄🔪'}",10,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': False, 'ingredient_types': ['eggs_dairy', 'fruit'], 'all_ingredients': ['egg', 'banana'], 'tool': False, 'value': 0, 'name': 'Wet Egg and Banana', 'emoji': '🥚🍌💧'}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['vegetable'], 'all_ingredients': ['mushroom'], 'value': 5, 'name': 'Chopped Mushroom', 'emoji': '🍄🔪'}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['coconut'], 'value': 5, 'name': 'Chopped Coconut', 'emoji': '🥥🔪'}, {'tool': False, 'salt_level': 1, 'cook_level': 1, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['aromatic'], 'all_ingredients': ['ginger'], 'value': 25, 'name': 'Cooked Salted Chopped Ginger', 'emoji': '🧂🫚♨'}]",cooking
3,8,"({'name': 'coconut', 'emoji': '🥥', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['coconut']}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True})","{'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['coconut'], 'value': 5, 'name': 'Chopped Coconut', 'emoji': '🥥🔪'}",10,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': False, 'ingredient_types': ['eggs_dairy', 'fruit'], 'all_ingredients': ['egg', 'banana'], 'tool': False, 'value': 0, 'name': 'Wet Egg and Banana', 'emoji': '🥚🍌💧'}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['vegetable'], 'all_ingredients': ['mushroom'], 'value': 5, 'name': 'Chopped Mushroom', 'emoji': '🍄🔪'}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['coconut'], 'value': 5, 'name': 'Chopped Coconut', 'emoji': '🥥🔪'}, {'tool': False, 'salt_level': 1, 'cook_level': 1, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['aromatic'], 'all_ingredients': ['ginger'], 'value': 25, 'name': 'Cooked Salted Chopped Ginger', 'emoji': '🧂🫚♨'}]",cooking
3,9,"({'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'tool': False, 'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['aromatic'], 'all_ingredients': ['ginger'], 'value': 10, 'name': 'Salted Chopped Ginger', 'emoji': '🧂🫚🔪'})","{'tool': False, 'salt_level': 1, 'cook_level': 1, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['aromatic'], 'all_ingredients': ['ginger'], 'value': 25, 'name': 'Cooked Salted Chopped Ginger', 'emoji': '🧂🫚♨'}",25,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': False, 'ingredient_types': ['eggs_dairy', 'fruit'], 'all_ingredients': ['egg', 'banana'], 'tool': False, 'value': 0, 'name': 'Wet Egg and Banana', 'emoji': '🥚🍌💧'}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['vegetable'], 'all_ingredients': ['mushroom'], 'value': 5, 'name': 'Chopped Mushroom', 'emoji': '🍄🔪'}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['coconut'], 'value': 5, 'name': 'Chopped Coconut', 'emoji': '🥥🔪'}, {'tool': False, 'salt_level': 1, 'cook_level': 1, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['aromatic'], 'all_ingredients': ['ginger'], 'value': 25, 'name': 'Cooked Salted Chopped Ginger', 'emoji': '🧂🫚♨'}]",cooking
4,0,"({'name': 'pineapple', 'emoji': '🍍', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['pineapple']}, {'name': 'lettuce', 'emoji': '🥬', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['vegetable'], 'all_ingredients': ['lettuce']})","{'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['vegetable', 'fruit'], 'all_ingredients': ['pineapple', 'lettuce'], 'tool': False, 'value': 3, 'name': 'Pineapple Lettuce', 'emoji': '🍍🥬'}",3,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'name': 'raw meat', 'emoji': '🥩', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['meat'], 'all_ingredients': ['raw meat']}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['grain'], 'all_ingredients': ['raw rice'], 'value': 0, 'name': 'Wet Rice', 'emoji': '🌾💧'}, {'salt_level': 2, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': False, 'ingredient_types': ['vegetable', 'eggs_dairy', 'fruit'], 'all_ingredients': ['pineapple', 'lettuce', 'egg'], 'tool': False, 'value': 0, 'name': 'Wet Oversalted Pineapple Lettuce and Egg', 'emoji': '🍍🥬🥚'}]",cooking
4,1,"({'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['vegetable', 'fruit'], 'all_ingredients': ['pineapple', 'lettuce'], 'tool': False, 'value': 3, 'name': 'Pineapple Lettuce', 'emoji': '🍍🥬'}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True})","{'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['vegetable', 'fruit'], 'all_ingredients': ['pineapple', 'lettuce'], 'tool': False, 'value': 8, 'name': 'Chopped Pineapple Lettuce', 'emoji': '🍍🥬🔪'}",8,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'name': 'raw meat', 'emoji': '🥩', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['meat'], 'all_ingredients': ['raw meat']}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['grain'], 'all_ingredients': ['raw rice'], 'value': 0, 'name': 'Wet Rice', 'emoji': '🌾💧'}, {'salt_level': 2, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': False, 'ingredient_types': ['vegetable', 'eggs_dairy', 'fruit'], 'all_ingredients': ['pineapple', 'lettuce', 'egg'], 'tool': False, 'value': 0, 'name': 'Wet Oversalted Pineapple Lettuce and Egg', 'emoji': '🍍🥬🥚'}]",cooking
4,2,"({'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'raw rice', 'emoji': '🌾', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['grain'], 'all_ingredients': ['raw rice']})","{'tool': False, 'salt_level': 0, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['grain'], 'all_ingredients': ['raw rice'], 'value': 5, 'name': 'Cooked Rice', 'emoji': '🌾♨️'}",8,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'name': 'raw meat', 'emoji': '🥩', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['meat'], 'all_ingredients': ['raw meat']}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['grain'], 'all_ingredients': ['raw rice'], 'value': 0, 'name': 'Wet Rice', 'emoji': '🌾💧'}, {'salt_level': 2, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': False, 'ingredient_types': ['vegetable', 'eggs_dairy', 'fruit'], 'all_ingredients': ['pineapple', 'lettuce', 'egg'], 'tool': False, 'value': 0, 'name': 'Wet Oversalted Pineapple Lettuce and Egg', 'emoji': '🍍🥬🥚'}]",cooking
4,3,"({'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['vegetable', 'fruit'], 'all_ingredients': ['pineapple', 'lettuce'], 'tool': False, 'value': 8, 'name': 'Chopped Pineapple Lettuce', 'emoji': '🍍🥬🔪'})","{'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['vegetable', 'fruit'], 'all_ingredients': ['pineapple', 'lettuce'], 'tool': False, 'value': 13, 'name': 'Salted Chopped Pineapple Lettuce', 'emoji': '🍍🥬🧂'}",13,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'name': 'raw meat', 'emoji': '🥩', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['meat'], 'all_ingredients': ['raw meat']}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['grain'], 'all_ingredients': ['raw rice'], 'value': 0, 'name': 'Wet Rice', 'emoji': '🌾💧'}, {'salt_level': 2, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': False, 'ingredient_types': ['vegetable', 'eggs_dairy', 'fruit'], 'all_ingredients': ['pineapple', 'lettuce', 'egg'], 'tool': False, 'value': 0, 'name': 'Wet Oversalted Pineapple Lettuce and Egg', 'emoji': '🍍🥬🥚'}]",cooking
