vars,id,creation_time,failed,failed_reason,time_of_death,type,network_id,participant_id,trial_maker_id,module_id,module_state_id,is_global,on_deploy_complete,async_on_deploy_required,async_on_deploy_requested,async_on_deploy_complete,async_on_deploy_failed,key,degree,target_n_trials,ready_to_spawn,child_id,parent_id,seed,definition,context,participant_group,block,propagate_failure,n_viable_trials,class,object_type
{},155,2025-12-01 21:14:33,False,,,MessagePassingNode,45,,chain_trial,chain_trial,,,True,False,False,False,False,,1,1,True,199.0,45.0,"{""messages"": [""Combine two of the four animals after aging them a few times (or max,) then with those two you combined add a couple mutations. Repeat for the other two animals left.""], ""inventories"": []}","{""messages"": [""Combine two of the four animals after aging them a few times (or max,) then with those two you combined add a couple mutations. Repeat for the other two animals left.""], ""inventories"": []}",,default,animals,True,1,MessagePassingNode,Node
{},156,2025-12-01 21:23:19,False,,,MessagePassingNode,24,,chain_trial,chain_trial,,,True,False,False,False,False,,1,1,True,210.0,24.0,"{""messages"": [""Don't use the scissors on everything. Try to think about making an arts and craft frame to try and help.""], ""inventories"": []}","{""messages"": [""Don't use the scissors on everything. Try to think about making an arts and craft frame to try and help.""], ""inventories"": []}",,default,decorations,True,1,MessagePassingNode,Node
{},157,2025-12-01 21:30:53,False,,,MessagePassingNode,11,,chain_trial,chain_trial,,,True,False,False,False,False,,1,1,True,205.0,11.0,"{""messages"": [""Cook everything you use. Don't combine everything though.""], ""inventories"": []}","{""messages"": [""Cook everything you use. Don't combine everything though.""], ""inventories"": []}",,default,cooking,True,1,MessagePassingNode,Node
{},158,2025-12-01 21:39:11,False,,,MessagePassingNode,67,,chain_trial,chain_trial,,,True,False,False,False,False,,1,1,True,248.0,67.0,"{""messages"": [""Filter non-solids. Vial the solids. Combine the ones that seem more alike.""], ""inventories"": []}","{""messages"": [""Filter non-solids. Vial the solids. Combine the ones that seem more alike.""], ""inventories"": []}",,default,potions,True,1,MessagePassingNode,Node
{},159,2025-12-01 22:12:27,True,response_timeout->Participant95->CraftingGameChainTrial103,2025-12-01 22:45:15,MessagePassingNode,38,,chain_trial,chain_trial,,,True,False,False,False,False,,1,1,False,,38.0,"{""messages"": [""Beads ruin the frame, cut beads or buttons is -30""], ""inventories"": []}","{""messages"": [""Beads ruin the frame, cut beads or buttons is -30""], ""inventories"": []}",,default,decorations,True,0,MessagePassingNode,Node
{},160,2025-12-01 22:17:47,True,response_timeout->Participant95->CraftingGameChainTrial107,2025-12-01 22:45:15,MessagePassingNode,78,,chain_trial,chain_trial,,,True,False,False,False,False,,1,1,False,,78.0,"{""messages"": [""Hover over the ingredients and match them to the correct item""], ""inventories"": []}","{""messages"": [""Hover over the ingredients and match them to the correct item""], ""inventories"": []}",,default,potions,True,0,MessagePassingNode,Node
{},161,2025-12-01 22:19:47,False,,,MessagePassingNode,52,,chain_trial,chain_trial,,,True,False,False,False,False,,1,1,True,236.0,52.0,"{""messages"": [""Difficult to find a pattern. The catalyst always seemed to result in negative points. Combining animals I was unable to find a helpful pattern. Using growth 2 or 3 times seemed to result in some negative points. I started deciding to just leave the animals separated and give them only one growth, otherwise, I would end up with negative points as my score.""], ""inventories"": []}","{""messages"": [""Difficult to find a pattern. The catalyst always seemed to result in negative points. Combining animals I was unable to find a helpful pattern. Using growth 2 or 3 times seemed to result in some negative points. I started deciding to just leave the animals separated and give them only one growth, otherwise, I would end up with negative points as my score.""], ""inventories"": []}",,default,animals,True,1,MessagePassingNode,Node
{},162,2025-12-01 22:20:19,False,,,MessagePassingNode,60,,chain_trial,chain_trial,,,True,False,False,False,False,,1,1,True,225.0,60.0,"{""messages"": [""mutation isnt reliable. Overgrowth is bad. No real world application.""], ""inventories"": []}","{""messages"": [""mutation isnt reliable. Overgrowth is bad. No real world application.""], ""inventories"": []}",,default,animals,True,1,MessagePassingNode,Node
{},163,2025-12-01 22:24:55,True,response_timeout->Participant95->CraftingGameChainTrial109,2025-12-01 22:45:15,MessagePassingNode,58,,chain_trial,chain_trial,,,True,False,False,False,False,,1,1,False,,58.0,"{""messages"": [""Hover over the ingredients and see if they match""], ""inventories"": []}","{""messages"": [""Hover over the ingredients and see if they match""], ""inventories"": []}",,default,animals,True,0,MessagePassingNode,Node
{},164,2025-12-01 22:28:43,False,,,MessagePassingNode,6,,chain_trial,chain_trial,,,True,False,False,False,False,,1,1,True,173.0,6.0,"{""messages"": [""I would suggest not trying to over complicate things. And some recipes are strange, but high value, such as cooked mushroom-beet sandwich for 60 points. Combining or cooking too much usually turns it into zero points.""], ""inventories"": []}","{""messages"": [""I would suggest not trying to over complicate things. And some recipes are strange, but high value, such as cooked mushroom-beet sandwich for 60 points. Combining or cooking too much usually turns it into zero points.""], ""inventories"": []}",,default,cooking,True,1,MessagePassingNode,Node
{},165,2025-12-01 22:30:15,False,,,MessagePassingNode,12,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,279.0,96.0,"{""messages"": [""use stove, pepper, raw beef.\n\ngrain and water are spoilers""], ""inventories"": []}","{""messages"": [""use stove, pepper, raw beef.\n\ngrain and water are spoilers""], ""inventories"": []}",,default,cooking,True,1,MessagePassingNode,Node
{},166,2025-12-01 22:31:17,False,,,MessagePassingNode,66,,chain_trial,chain_trial,,,True,False,False,False,False,,1,1,True,180.0,66.0,"{""messages"": [""Use filter for liquids. Use vial for solids. only combine two finished items not 3.""], ""inventories"": []}","{""messages"": [""Use filter for liquids. Use vial for solids. only combine two finished items not 3.""], ""inventories"": []}",,default,potions,True,1,MessagePassingNode,Node
{},167,2025-12-01 22:31:39,True,response_timeout->Participant106->CraftingGameChainTrial114,2025-12-01 22:52:15,MessagePassingNode,56,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,False,,113.0,"{""messages"": [""Stick with 2 that live in the same environment and then grow them, don't try to combine all of them or use the mutation.""], ""inventories"": []}","{""messages"": [""Stick with 2 that live in the same environment and then grow them, don't try to combine all of them or use the mutation.""], ""inventories"": []}",,default,animals,True,0,MessagePassingNode,Node
{},168,2025-12-01 22:31:59,False,,,MessagePassingNode,7,,chain_trial,chain_trial,,,True,False,False,False,False,,1,1,True,240.0,7.0,"{""messages"": [""Here are tips for several different rounds to maximize your points:  \nGrab the beans but don't soak them, just cook them\n\nSoak rice in water and then cook on stove\n\nThen, combine the cooked beans with the soaked rice\n\nCook the bacon with stove. Then, put bread on TOP of bacon\n\nCook fish on stove. Then, add fresh mushrooms but don't cook them. Then, add corn on top of fish and mushroom\n\nCook egg on stove. Then cook potato separately with stove. Then, place potato on top of egg.\n\nCook beans, potatoes and mushrooms separately with stove. Then, place potatoes on top of beans. Then, place mushrooms on top of potatoes""], ""inventories"": []}","{""messages"": [""Here are tips for several different rounds to maximize your points:  \nGrab the beans but don't soak them, just cook them\n\nSoak rice in water and then cook on stove\n\nThen, combine the cooked beans with the soaked rice\n\nCook the bacon with stove. Then, put bread on TOP of bacon\n\nCook fish on stove. Then, add fresh mushrooms but don't cook them. Then, add corn on top of fish and mushroom\n\nCook egg on stove. Then cook potato separately with stove. Then, place potato on top of egg.\n\nCook beans, potatoes and mushrooms separately with stove. Then, place potatoes on top of beans. Then, place mushrooms on top of potatoes""], ""inventories"": []}",,default,cooking,True,1,MessagePassingNode,Node
{},169,2025-12-01 22:37:11,True,response_timeout->Participant116->CraftingGameChainTrial120,2025-12-01 22:57:15,MessagePassingNode,25,,chain_trial,chain_trial,,,True,False,False,False,False,,1,1,False,,25.0,"{""messages"": [""Put items together to decorate. Don't cut or ruin items.""], ""inventories"": []}","{""messages"": [""Put items together to decorate. Don't cut or ruin items.""], ""inventories"": []}",,default,decorations,True,0,MessagePassingNode,Node
{},170,2025-12-01 22:38:01,False,,,MessagePassingNode,37,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,264.0,111.0,"{""messages"": [""You can only place ONE item in frame or it ruins the frame and you get a negative score.  So, place ribbons, sunflower, leaf or mushroom on top of frame by themselves.""], ""inventories"": []}","{""messages"": [""You can only place ONE item in frame or it ruins the frame and you get a negative score.  So, place ribbons, sunflower, leaf or mushroom on top of frame by themselves.""], ""inventories"": []}",,default,decorations,True,1,MessagePassingNode,Node
{},171,2025-12-01 22:38:05,False,,,MessagePassingNode,49,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,320.0,115.0,"{""messages"": [""avoid mutation catalyst and the trout and make sure you dont combine everything""], ""inventories"": []}","{""messages"": [""avoid mutation catalyst and the trout and make sure you dont combine everything""], ""inventories"": []}",,default,animals,True,1,MessagePassingNode,Node
{},172,2025-12-01 22:39:33,False,,,MessagePassingNode,65,,chain_trial,chain_trial,,,True,False,False,False,False,,1,1,True,224.0,65.0,"{""messages"": [""It is very confusing to figure this one out. I would suggest keeping it simple. Keep at least one item worth 30 points on the board. I wasn't able to figure out the pattern, sometimes extractions fail and I gave up on filtering because it kept ruining some times. I stuck 30 points most rounds by being cautious to avoid getting zero points.""], ""inventories"": []}","{""messages"": [""It is very confusing to figure this one out. I would suggest keeping it simple. Keep at least one item worth 30 points on the board. I wasn't able to figure out the pattern, sometimes extractions fail and I gave up on filtering because it kept ruining some times. I stuck 30 points most rounds by being cautious to avoid getting zero points.""], ""inventories"": []}",,default,potions,True,1,MessagePassingNode,Node
{},173,2025-12-01 22:40:35,False,,,MessagePassingNode,6,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,287.0,164.0,"{""messages"": [""Some real world application. cook raw foods. Cook veggies. i stpped at mixing 3 items.""], ""inventories"": []}","{""messages"": [""Some real world application. cook raw foods. Cook veggies. i stpped at mixing 3 items.""], ""inventories"": []}",,default,cooking,True,1,MessagePassingNode,Node
{},174,2025-12-01 22:43:23,False,,,MessagePassingNode,1,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,272.0,128.0,"{""messages"": [""Use stove not water. Use combo of veggie, protein, and grain. Don't use more than 3 ingredients""], ""inventories"": []}","{""messages"": [""Use stove not water. Use combo of veggie, protein, and grain. Don't use more than 3 ingredients""], ""inventories"": []}",,default,cooking,True,1,MessagePassingNode,Node
{},175,2025-12-01 22:45:05,False,,,MessagePassingNode,47,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,339.0,137.0,"{""messages"": [""Mutation barely ever is good.  Also, putting growth serum on panda, whale, lion, kangaroo, snake, elephant. zebra or shark produces most points""], ""inventories"": []}","{""messages"": [""Mutation barely ever is good.  Also, putting growth serum on panda, whale, lion, kangaroo, snake, elephant. zebra or shark produces most points""], ""inventories"": []}",,default,animals,True,1,MessagePassingNode,Node
{},176,2025-12-01 22:45:15,False,,,MessagePassingNode,35,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,298.0,148.0,"{""messages"": [""simply cut and frame items. do not include everything. be realistic""], ""inventories"": []}","{""messages"": [""simply cut and frame items. do not include everything. be realistic""], ""inventories"": []}",,default,decorations,True,1,MessagePassingNode,Node
{},177,2025-12-01 22:46:01,False,,,MessagePassingNode,21,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,282.0,105.0,"{""messages"": [""Group cut-able objects together and add scissors. Then group non cut-able objects together with frame.\n\nDo not combine more than 2 objects before cutting or framing. If I had 3 cuttable items, I used one with a non cuttable item.""], ""inventories"": []}","{""messages"": [""Group cut-able objects together and add scissors. Then group non cut-able objects together with frame.\n\nDo not combine more than 2 objects before cutting or framing. If I had 3 cuttable items, I used one with a non cuttable item.""], ""inventories"": []}",,default,decorations,True,1,MessagePassingNode,Node
{},178,2025-12-01 22:47:55,False,,,MessagePassingNode,26,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,329.0,125.0,"{""messages"": [""1st user: Don't overmix!!! Use your best logic (cut paper, soft with soft, etc). 2nd user: Mixing isnt working well. Hard to figure combos. Cut items seem to match. Most i got was 50 using only cut items. Experiment with soft items so you can add feedback for the next person.""], ""inventories"": []}","{""messages"": [""1st user: Don't overmix!!! Use your best logic (cut paper, soft with soft, etc). 2nd user: Mixing isnt working well. Hard to figure combos. Cut items seem to match. Most i got was 50 using only cut items. Experiment with soft items so you can add feedback for the next person.""], ""inventories"": []}",,default,decorations,True,1,MessagePassingNode,Node
{},179,2025-12-01 22:49:11,False,,,MessagePassingNode,77,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,304.0,130.0,"{""messages"": [""The best combo is 2 liquid and then put the filter on top of them.  If a round doesn't have 2 liquids, put filter on top of single liquid.""], ""inventories"": []}","{""messages"": [""The best combo is 2 liquid and then put the filter on top of them.  If a round doesn't have 2 liquids, put filter on top of single liquid.""], ""inventories"": []}",,default,potions,True,1,MessagePassingNode,Node
{},180,2025-12-01 22:50:45,False,,,MessagePassingNode,66,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,316.0,166.0,"{""messages"": [""Use filter for liquids and gas. Use vial for solids. only combine two finished items not 3.""], ""inventories"": []}","{""messages"": [""Use filter for liquids and gas. Use vial for solids. only combine two finished items not 3.""], ""inventories"": []}",,default,potions,True,1,MessagePassingNode,Node
{},181,2025-12-01 22:52:59,False,,,MessagePassingNode,68,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,305.0,112.0,"{""messages"": [""most liquids can be filtered, and solids can be extracted with vial. Do that first.. Similar themes go well together. (unicorn +rose or basilisk + batwing)""], ""inventories"": []}","{""messages"": [""most liquids can be filtered, and solids can be extracted with vial. Do that first.. Similar themes go well together. (unicorn +rose or basilisk + batwing)""], ""inventories"": []}",,default,potions,True,1,MessagePassingNode,Node
{},182,2025-12-01 23:05:05,False,,,MessagePassingNode,54,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,319.0,131.0,"{""messages"": [""Do not use the mutation catalyst""], ""inventories"": []}","{""messages"": [""Do not use the mutation catalyst""], ""inventories"": []}",,default,animals,True,1,MessagePassingNode,Node
{},183,2025-12-01 23:07:59,False,,,MessagePassingNode,58,,chain_trial,chain_trial,,,True,False,False,False,False,,1,1,True,198.0,58.0,"{""messages"": [""Combine 3\n\n2 mutant catalyst\n\ngrowth 1\n\nNo large animals in the combo.""], ""inventories"": []}","{""messages"": [""Combine 3\n\n2 mutant catalyst\n\ngrowth 1\n\nNo large animals in the combo.""], ""inventories"": []}",,default,animals,True,1,MessagePassingNode,Node
{},184,2025-12-01 23:12:19,False,,,MessagePassingNode,38,,chain_trial,chain_trial,,,True,False,False,False,False,,1,1,True,221.0,38.0,"{""messages"": [""Frame comes last, try that""], ""inventories"": []}","{""messages"": [""Frame comes last, try that""], ""inventories"": []}",,default,decorations,True,1,MessagePassingNode,Node
{},185,2025-12-01 23:16:51,False,,,MessagePassingNode,78,,chain_trial,chain_trial,,,True,False,False,False,False,,1,1,True,209.0,78.0,"{""messages"": [""use no more than 2 ingredients""], ""inventories"": []}","{""messages"": [""use no more than 2 ingredients""], ""inventories"": []}",,default,potions,True,1,MessagePassingNode,Node
{},186,2025-12-01 23:19:21,False,,,MessagePassingNode,40,,chain_trial,chain_trial,,,True,False,False,False,False,,1,1,True,211.0,40.0,"{""messages"": [""cut hard things twice soft things once\n\nartificial + natural then + frame\n\nOR\n\nsoft artificial + soft natural + frame\n\nCut before combining.""], ""inventories"": []}","{""messages"": [""cut hard things twice soft things once\n\nartificial + natural then + frame\n\nOR\n\nsoft artificial + soft natural + frame\n\nCut before combining.""], ""inventories"": []}",,default,decorations,True,1,MessagePassingNode,Node
{},187,2025-12-01 23:26:23,False,,,MessagePassingNode,2,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,280.0,135.0,"{""messages"": [""cook things that would go together in real life, one at a time then combine""], ""inventories"": []}","{""messages"": [""cook things that would go together in real life, one at a time then combine""], ""inventories"": []}",,default,cooking,True,1,MessagePassingNode,Node
{},188,2025-12-02 20:06:46,False,,,MessagePassingNode,25,,chain_trial,chain_trial,,,True,False,False,False,False,,1,1,True,194.0,25.0,"{""messages"": [""combine the scissors with things you can cut""], ""inventories"": []}","{""messages"": [""combine the scissors with things you can cut""], ""inventories"": []}",,default,decorations,True,1,MessagePassingNode,Node
{},189,2025-12-02 20:15:32,False,,,MessagePassingNode,69,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,266.0,119.0,"{""messages"": [""The objects always have the same reaction with either item use the viaL THE MOST""], ""inventories"": []}","{""messages"": [""The objects always have the same reaction with either item use the viaL THE MOST""], ""inventories"": []}",,default,potions,True,1,MessagePassingNode,Node
{},190,2025-12-02 20:23:40,False,,,MessagePassingNode,57,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,309.0,103.0,"{""messages"": [""It is more favorable in the long run to combine two animals that are from the same environment and not use the mutation. COMBINE""], ""inventories"": []}","{""messages"": [""It is more favorable in the long run to combine two animals that are from the same environment and not use the mutation. COMBINE""], ""inventories"": []}",,default,animals,True,1,MessagePassingNode,Node
{},191,2025-12-02 20:33:36,False,,,MessagePassingNode,17,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,252.0,92.0,"{""messages"": [""This one is easy...just don't get too complicated. DONT USE FISH""], ""inventories"": []}","{""messages"": [""This one is easy...just don't get too complicated. DONT USE FISH""], ""inventories"": []}",,default,cooking,True,1,MessagePassingNode,Node
{},192,2025-12-02 20:53:24,False,,,MessagePassingNode,3,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,315.0,127.0,"{""messages"": [""I did not solve this puzzle. Max I got was 80 points.\nThere is meat, protein, vegetable, and grain. 4 ingredients will overcomplicate your dish, only use 3 ingredients.\n\nYou can make all kinds of dishes: salads, sandwiches, skillet, medley, tortillas, stew. I did not explore stew much. Soaking the beans and rice didn't do much but maybe I did it in the wrong order.\n\nCooked protein/meat + cooked vegetable + grain = 80\nCooked meat + cooked vegetable + cooked vegetable = 80\nCooked vegetable + cooked vegetable + cooked rice = 80""], ""inventories"": []}","{""messages"": [""I did not solve this puzzle. Max I got was 80 points.\nThere is meat, protein, vegetable, and grain. 4 ingredients will overcomplicate your dish, only use 3 ingredients.\n\nYou can make all kinds of dishes: salads, sandwiches, skillet, medley, tortillas, stew. I did not explore stew much. Soaking the beans and rice didn't do much but maybe I did it in the wrong order.\n\nCooked protein/meat + cooked vegetable + grain = 80\nCooked meat + cooked vegetable + cooked vegetable = 80\nCooked vegetable + cooked vegetable + cooked rice = 80""], ""inventories"": []}",,default,cooking,True,1,MessagePassingNode,Node
{},193,2025-12-02 20:54:18,False,,,MessagePassingNode,9,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,261.0,118.0,"{""messages"": [""Cook what you would eat.""], ""inventories"": []}","{""messages"": [""Cook what you would eat.""], ""inventories"": []}",,default,cooking,True,1,MessagePassingNode,Node
{},194,2025-12-02 20:59:42,False,,,MessagePassingNode,25,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,288.0,188.0,"{""messages"": [""combine the scissors with things you can cut""], ""inventories"": []}","{""messages"": [""combine the scissors with things you can cut""], ""inventories"": []}",,default,decorations,True,1,MessagePassingNode,Node
{},195,2025-12-02 21:03:04,False,,,MessagePassingNode,31,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,311.0,122.0,"{""messages"": [""Try combining natural and artificial soft first then cut to get 80""], ""inventories"": []}","{""messages"": [""Try combining natural and artificial soft first then cut to get 80""], ""inventories"": []}",,default,decorations,True,1,MessagePassingNode,Node
{},196,2025-12-02 21:06:50,False,,,MessagePassingNode,74,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,285.0,149.0,"{""messages"": [""Vial for extract, filter for filter. Combine the best outcome extract with the best outcome filter for most of the highest-scoring results. There are some exceptions, such as one where 2 extracts can be combined.""], ""inventories"": []}","{""messages"": [""Vial for extract, filter for filter. Combine the best outcome extract with the best outcome filter for most of the highest-scoring results. There are some exceptions, such as one where 2 extracts can be combined.""], ""inventories"": []}",,default,potions,True,1,MessagePassingNode,Node
{},197,2025-12-02 21:18:20,False,,,MessagePassingNode,41,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,278.0,144.0,"{""messages"": [""try mutating twice then grow on one animal. then mess with combining. i had no idea what was deciding points""], ""inventories"": []}","{""messages"": [""try mutating twice then grow on one animal. then mess with combining. i had no idea what was deciding points""], ""inventories"": []}",,default,animals,True,1,MessagePassingNode,Node
{},198,2025-12-02 21:19:30,False,,,MessagePassingNode,58,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,296.0,183.0,"{""messages"": [""I didn't good on this one.""], ""inventories"": []}","{""messages"": [""I didn't good on this one.""], ""inventories"": []}",,default,animals,True,1,MessagePassingNode,Node
{},199,2025-12-02 21:21:42,False,,,MessagePassingNode,45,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,330.0,155.0,"{""messages"": [""Combine two of the four animals after aging them a few times (or max,) then with those two you combined add a couple mutations. Repeat for the other two animals left.""], ""inventories"": []}","{""messages"": [""Combine two of the four animals after aging them a few times (or max,) then with those two you combined add a couple mutations. Repeat for the other two animals left.""], ""inventories"": []}",,default,animals,True,1,MessagePassingNode,Node
{},200,2025-12-02 21:22:12,False,,,MessagePassingNode,19,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,306.0,147.0,"{""messages"": [""Don't cook twice, 3 combinations at most for the highest score and be very careful not to mix wrong ingredients.""], ""inventories"": []}","{""messages"": [""Don't cook twice, 3 combinations at most for the highest score and be very careful not to mix wrong ingredients.""], ""inventories"": []}",,default,cooking,True,1,MessagePassingNode,Node
{},201,2025-12-02 21:26:42,False,,,MessagePassingNode,70,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,276.0,136.0,"{""messages"": [""don't over-combine\ndon't combine similar elements (flowers and flowers) together""], ""inventories"": []}","{""messages"": [""don't over-combine\ndon't combine similar elements (flowers and flowers) together""], ""inventories"": []}",,default,potions,True,1,MessagePassingNode,Node
{},202,2025-12-02 21:27:40,False,,,MessagePassingNode,22,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,254.0,124.0,"{""messages"": [""dont use frame""], ""inventories"": []}","{""messages"": [""dont use frame""], ""inventories"": []}",,default,decorations,True,1,MessagePassingNode,Node
{},203,2025-12-02 21:32:24,False,,,MessagePassingNode,50,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,303.0,97.0,"{""messages"": [""Stay away from the mutation and be very observant.""], ""inventories"": []}","{""messages"": [""Stay away from the mutation and be very observant.""], ""inventories"": []}",,default,animals,True,1,MessagePassingNode,Node
{},204,2025-12-02 21:33:16,False,,,MessagePassingNode,62,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,321.0,151.0,"{""messages"": [""vial extracts. sometimes vial twice works. filter bad stuff (ink, poison). vial good things, then add the vial and filtered together. always leave an element to get points if you screw everything else up use the filter more to gain more points""], ""inventories"": []}","{""messages"": [""vial extracts. sometimes vial twice works. filter bad stuff (ink, poison). vial good things, then add the vial and filtered together. always leave an element to get points if you screw everything else up use the filter more to gain more points""], ""inventories"": []}",,default,potions,True,1,MessagePassingNode,Node
{},205,2025-12-02 21:34:44,False,,,MessagePassingNode,11,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,340.0,157.0,"{""messages"": [""Cook everything you use. Don't combine everything though.""], ""inventories"": []}","{""messages"": [""Cook everything you use. Don't combine everything though.""], ""inventories"": []}",,default,cooking,True,1,MessagePassingNode,Node
{},206,2025-12-02 21:36:08,False,,,MessagePassingNode,75,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,326.0,143.0,"{""messages"": [""Knowing what to mix is hard. Just be careful with filtering""], ""inventories"": []}","{""messages"": [""Knowing what to mix is hard. Just be careful with filtering""], ""inventories"": []}",,default,potions,True,1,MessagePassingNode,Node
{},207,2025-12-02 21:38:54,False,,,MessagePassingNode,16,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,257.0,104.0,"{""messages"": [""Cooking something twice doesn't make it better, and most times will make it negative. I tried making a BLT and it was marked as overcomplicated, so try and stick to only 3 ingredients mixed together.""], ""inventories"": []}","{""messages"": [""Cooking something twice doesn't make it better, and most times will make it negative. I tried making a BLT and it was marked as overcomplicated, so try and stick to only 3 ingredients mixed together.""], ""inventories"": []}",,default,cooking,True,1,MessagePassingNode,Node
{},208,2025-12-02 21:41:08,False,,,MessagePassingNode,5,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,317.0,98.0,"{""messages"": [""Use stove on all ingredients. Ingredients that don't benefit from stove you can use water on. Combine 3 of the highest rated ingredients, 2 should have used stove, and one should have used water. Ignore the 4th ingredient.Tkae the highest and watch adding together sometimes you will get nothing""], ""inventories"": []}","{""messages"": [""Use stove on all ingredients. Ingredients that don't benefit from stove you can use water on. Combine 3 of the highest rated ingredients, 2 should have used stove, and one should have used water. Ignore the 4th ingredient.Tkae the highest and watch adding together sometimes you will get nothing""], ""inventories"": []}",,default,cooking,True,1,MessagePassingNode,Node
{},209,2025-12-02 21:43:24,False,,,MessagePassingNode,78,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,290.0,185.0,"{""messages"": [""Combine only 2 ingredients that have both been successfully filtered or vialed (but not both)""], ""inventories"": []}","{""messages"": [""Combine only 2 ingredients that have both been successfully filtered or vialed (but not both)""], ""inventories"": []}",,default,potions,True,1,MessagePassingNode,Node
{},210,2025-12-02 21:45:24,False,,,MessagePassingNode,24,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,324.0,156.0,"{""messages"": [""Don't use the scissors on everything. Try to think about making an arts and craft frame try to be creative.""], ""inventories"": []}","{""messages"": [""Don't use the scissors on everything. Try to think about making an arts and craft frame try to be creative.""], ""inventories"": []}",,default,decorations,True,1,MessagePassingNode,Node
{},211,2025-12-02 21:47:30,False,,,MessagePassingNode,40,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,361.0,186.0,"{""messages"": [""cut hard things twice soft things once\n\nartificial + natural then + frame\n\nOR\n\nsoft artificial + soft natural + frame\n\nCut before combining.Always do the soft one first""], ""inventories"": []}","{""messages"": [""cut hard things twice soft things once\n\nartificial + natural then + frame\n\nOR\n\nsoft artificial + soft natural + frame\n\nCut before combining.Always do the soft one first""], ""inventories"": []}",,default,decorations,True,1,MessagePassingNode,Node
{},212,2025-12-02 21:50:42,False,,,MessagePassingNode,55,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,301.0,91.0,"{""messages"": [""You can individually get each creature high by doing mutant>growth>mutant>growth. After doing that you can combine up to 3 of them. I haven't figured out how to combine all 4.""], ""inventories"": []}","{""messages"": [""You can individually get each creature high by doing mutant>growth>mutant>growth. After doing that you can combine up to 3 of them. I haven't figured out how to combine all 4.""], ""inventories"": []}",,default,animals,True,1,MessagePassingNode,Node
{},213,2025-12-02 21:51:30,False,,,MessagePassingNode,72,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,332.0,109.0,"{""messages"": [""Filter things that aren't solid and then combine those filtered items. Be very careful.""], ""inventories"": []}","{""messages"": [""Filter things that aren't solid and then combine those filtered items. Be very careful.""], ""inventories"": []}",,default,potions,True,1,MessagePassingNode,Node
{},214,2025-12-02 21:52:54,False,,,MessagePassingNode,32,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,291.0,110.0,"{""messages"": [""Scissors seemed to do better on softer objects. Using them on harder objects just seemed to result in negatives. Framing seemed very mixed in terms of results and often resulted in huge losses except when score was already high (60+).""], ""inventories"": []}","{""messages"": [""Scissors seemed to do better on softer objects. Using them on harder objects just seemed to result in negatives. Framing seemed very mixed in terms of results and often resulted in huge losses except when score was already high (60+).""], ""inventories"": []}",,default,decorations,True,1,MessagePassingNode,Node
