vars,id,creation_time,failed,failed_reason,time_of_death,type,participant_id,question,answer,page_type,successful_validation,metadata_,class,object_type
{},9947,2025-12-03 04:07:53,False,,,Response,242,practice_game,,ModularPage,True,"{""time_taken"": 14.126, ""platform"": ""Chrome 142.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.3, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-12-03T04:07:39.064Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-12-03T04:07:39.071Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-12-03T04:07:39.071Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-12-03T04:07:39.076Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-12-03T04:07:39.076Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": """"}, ""control"": {}}",Response,_Response
{},9948,2025-12-03 04:07:54,False,,,Response,233,SuccessfulEndLogic,Finish,ModularPage,True,"{""time_taken"": 2.982, ""platform"": ""Chrome 139.0.0.0 on Chrome OS 64-bit"", ""download_speed_megabits_per_sec"": 5.15, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-12-03T04:07:50.195Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-12-03T04:07:50.243Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-12-03T04:07:50.244Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-12-03T04:07:50.250Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-12-03T04:07:50.250Z"", ""info"": null}, {""eventType"": ""pushButtonClicked"", ""localTime"": ""2025-12-03T04:07:53.134Z"", ""info"": {""buttonId"": ""Finish""}}], ""comments"": [], ""prompt"": {""text"": ""<span>\n  <span>That's the end of the experiment!</span>\n  <span>Thank you for taking part.</span>\n  <p class=\""vspace\""></p>\n  <p>Please click &quot;Finish&quot; to finalize the session.</p>\n</span>""}, ""control"": {""choices"": [""Finish""], ""labels"": {""py/id"": 12}}}",Response,_Response
{},9949,2025-12-03 04:08:12,False,,,Response,235,game,,ModularPage,True,"{""time_taken"": 41.667, ""platform"": ""Chrome 142.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-12-03T04:07:31.604Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-12-03T04:07:31.614Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-12-03T04:07:31.614Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-12-03T04:07:31.619Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-12-03T04:07:31.619Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""<h1>Round 1</h1>""}, ""control"": {}}",Response,_Response
{},9950,2025-12-03 04:08:16,False,,,Response,234,post_experiment_survey,"{""strategy"": ""I tried to combine like items to get the highest score possible. I tried to go with what made the most sense first and change as I figured out the best combinations"", ""message"": ""I wrote what I discovered while trying the different combinations."", ""enjoyable"": ""It was interesting to try and find the best combinations"", ""unclear"": ""No I think I understood it pretty well"", ""feedback"": ""No problems. Everything worked well.""}",ModularPage,True,"{""time_taken"": 177.316, ""platform"": ""Chrome 142.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-12-03T04:05:19.043Z"", ""info"": null}, {""eventType"": ""showNextButton"", ""localTime"": ""2025-12-03T04:05:19.259Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-12-03T04:05:19.259Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-12-03T04:05:19.260Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-12-03T04:05:19.264Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-12-03T04:05:19.264Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""You have completed the experiment! Please answer the following questions before you are redirected back to Prolific.""}, ""control"": {}}",Response,_Response
{},9951,2025-12-03 04:08:17,False,,,Response,242,practice_game,,ModularPage,True,"{""time_taken"": 21.926, ""platform"": ""Chrome 142.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.3, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-12-03T04:07:55.387Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-12-03T04:07:55.393Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-12-03T04:07:55.393Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-12-03T04:07:55.398Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-12-03T04:07:55.399Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": """"}, ""control"": {}}",Response,_Response
{},9952,2025-12-03 04:08:22,False,,,Response,234,SuccessfulEndLogic,Finish,ModularPage,True,"{""time_taken"": 3.535, ""platform"": ""Chrome 142.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-12-03T04:08:18.731Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-12-03T04:08:18.987Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-12-03T04:08:18.987Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-12-03T04:08:18.996Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-12-03T04:08:18.996Z"", ""info"": null}, {""eventType"": ""pushButtonClicked"", ""localTime"": ""2025-12-03T04:08:22.240Z"", ""info"": {""buttonId"": ""Finish""}}], ""comments"": [], ""prompt"": {""text"": ""<span>\n  <span>That's the end of the experiment!</span>\n  <span>Thank you for taking part.</span>\n  <p class=\""vspace\""></p>\n  <p>Please click &quot;Finish&quot; to finalize the session.</p>\n</span>""}, ""control"": {""choices"": [""Finish""], ""labels"": {""py/id"": 12}}}",Response,_Response
{},9953,2025-12-03 04:08:32,False,,,Response,241,game,,ModularPage,True,"{""time_taken"": 41.374, ""platform"": ""Chrome 142.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 8.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-12-03T04:07:50.287Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-12-03T04:07:50.384Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-12-03T04:07:50.384Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-12-03T04:07:50.390Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-12-03T04:07:50.391Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""<h1>Round 1</h1>""}, ""control"": {}}",Response,_Response
{},9954,2025-12-03 04:08:46,False,,,Response,235,game,,ModularPage,True,"{""time_taken"": 31.995, ""platform"": ""Chrome 142.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-12-03T04:08:15.645Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-12-03T04:08:15.656Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-12-03T04:08:15.656Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-12-03T04:08:15.661Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-12-03T04:08:15.661Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""<h1>Round 2</h1>""}, ""control"": {}}",Response,_Response
{},9955,2025-12-03 04:08:52,False,,,Response,242,practice_game,,ModularPage,True,"{""time_taken"": 31.879, ""platform"": ""Chrome 142.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.3, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-12-03T04:08:20.236Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-12-03T04:08:20.251Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-12-03T04:08:20.251Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-12-03T04:08:20.256Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-12-03T04:08:20.256Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": """"}, ""control"": {}}",Response,_Response
{},9956,2025-12-03 04:08:57,False,,,Response,241,game,,ModularPage,True,"{""time_taken"": 22.811, ""platform"": ""Chrome 142.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 8.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-12-03T04:08:34.137Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-12-03T04:08:34.160Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-12-03T04:08:34.162Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-12-03T04:08:34.172Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-12-03T04:08:34.172Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""<h1>Round 2</h1>""}, ""control"": {}}",Response,_Response
{},9957,2025-12-03 04:09:13,False,,,Response,238,post_experiment_survey,"{""message"": ""Based on the combos that generated the most points."", ""enjoyable"": ""Moderately enjoyable."", ""unclear"": ""no"", ""feedback"": ""Enjoyed"", ""strategy"": ""I relied on instructions from previous players and then experimented with my own combinations to see which ones produced the most points. Then I tried to stick with the pattern to earn consistent positive points.""}",ModularPage,True,"{""time_taken"": 141.341, ""platform"": ""Chrome 142.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 9.9, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-12-03T04:06:48.774Z"", ""info"": null}, {""eventType"": ""showNextButton"", ""localTime"": ""2025-12-03T04:06:48.811Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-12-03T04:06:48.811Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-12-03T04:06:48.813Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-12-03T04:06:48.817Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-12-03T04:06:48.818Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""You have completed the experiment! Please answer the following questions before you are redirected back to Prolific.""}, ""control"": {}}",Response,_Response
{},9958,2025-12-03 04:09:17,False,,,Response,238,SuccessfulEndLogic,Finish,ModularPage,True,"{""time_taken"": 2.308, ""platform"": ""Chrome 142.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 9.9, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-12-03T04:09:11.984Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-12-03T04:09:12.009Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-12-03T04:09:12.009Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-12-03T04:09:12.014Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-12-03T04:09:12.015Z"", ""info"": null}, {""eventType"": ""pushButtonClicked"", ""localTime"": ""2025-12-03T04:09:14.264Z"", ""info"": {""buttonId"": ""Finish""}}], ""comments"": [], ""prompt"": {""text"": ""<span>\n  <span>That's the end of the experiment!</span>\n  <span>Thank you for taking part.</span>\n  <p class=\""vspace\""></p>\n  <p>Please click &quot;Finish&quot; to finalize the session.</p>\n</span>""}, ""control"": {""choices"": [""Finish""], ""labels"": {""py/id"": 12}}}",Response,_Response
{},9959,2025-12-03 04:09:19,False,,,Response,235,game,,ModularPage,True,"{""time_taken"": 30.851, ""platform"": ""Chrome 142.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-12-03T04:08:49.245Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-12-03T04:08:49.255Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-12-03T04:08:49.255Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-12-03T04:08:49.260Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-12-03T04:08:49.260Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""<h1>Round 3</h1>""}, ""control"": {}}",Response,_Response
{},9960,2025-12-03 04:09:19,False,,,Response,241,game,,ModularPage,True,"{""time_taken"": 18.465, ""platform"": ""Chrome 142.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 8.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-12-03T04:08:59.792Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-12-03T04:08:59.819Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-12-03T04:08:59.819Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-12-03T04:08:59.825Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-12-03T04:08:59.825Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""<h1>Round 3</h1>""}, ""control"": {}}",Response,_Response
{},9961,2025-12-03 04:09:19,False,,,Response,236,game,,ModularPage,True,"{""time_taken"": 88.637, ""platform"": ""Chrome 142.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 4.15, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-12-03T04:07:53.615Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-12-03T04:07:53.622Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-12-03T04:07:53.622Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-12-03T04:07:53.626Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-12-03T04:07:53.626Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""<h1>Round 1</h1>""}, ""control"": {}}",Response,_Response
{},9962,2025-12-03 04:09:25,False,,,Response,230,game,,ModularPage,True,"{""time_taken"": 228.643, ""platform"": ""Chrome 143.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-12-03T04:05:35.573Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-12-03T04:05:35.582Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-12-03T04:05:35.582Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-12-03T04:05:35.588Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-12-03T04:05:35.588Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""<h1>Round 30</h1>""}, ""control"": {}}",Response,_Response
{},9963,2025-12-03 04:09:33,False,,,Response,241,game,,ModularPage,True,"{""time_taken"": 12.022, ""platform"": ""Chrome 142.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 8.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-12-03T04:09:20.720Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-12-03T04:09:20.753Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-12-03T04:09:20.753Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-12-03T04:09:20.759Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-12-03T04:09:20.759Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""<h1>Round 4</h1>""}, ""control"": {}}",Response,_Response
{},9964,2025-12-03 04:09:45,False,,,Response,241,game,,ModularPage,True,"{""time_taken"": 9.625, ""platform"": ""Chrome 142.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 8.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-12-03T04:09:35.206Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-12-03T04:09:35.251Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-12-03T04:09:35.251Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-12-03T04:09:35.259Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-12-03T04:09:35.259Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""<h1>Round 5</h1>""}, ""control"": {}}",Response,_Response
{},9965,2025-12-03 04:09:50,False,,,Response,236,game,,ModularPage,True,"{""time_taken"": 28.387, ""platform"": ""Chrome 142.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 4.15, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-12-03T04:09:24.701Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-12-03T04:09:24.709Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-12-03T04:09:24.709Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-12-03T04:09:24.713Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-12-03T04:09:24.713Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""<h1>Round 2</h1>""}, ""control"": {}}",Response,_Response
{},9966,2025-12-03 04:09:54,False,,,Response,242,practice_game,,ModularPage,True,"{""time_taken"": 54.613, ""platform"": ""Chrome 142.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.3, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-12-03T04:09:00.218Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-12-03T04:09:00.242Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-12-03T04:09:00.242Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-12-03T04:09:01.199Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-12-03T04:09:01.200Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": """"}, ""control"": {}}",Response,_Response
{},9967,2025-12-03 04:09:55,False,,,Response,235,game,,ModularPage,True,"{""time_taken"": 34.939, ""platform"": ""Chrome 142.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-12-03T04:09:21.641Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-12-03T04:09:21.651Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-12-03T04:09:21.651Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-12-03T04:09:21.656Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-12-03T04:09:21.656Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""<h1>Round 4</h1>""}, ""control"": {}}",Response,_Response
{},9968,2025-12-03 04:09:57,False,,,Response,241,game,,ModularPage,True,"{""time_taken"": 9.242, ""platform"": ""Chrome 142.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 8.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-12-03T04:09:47.252Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-12-03T04:09:47.284Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-12-03T04:09:47.285Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-12-03T04:09:47.289Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-12-03T04:09:47.290Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""<h1>Round 6</h1>""}, ""control"": {}}",Response,_Response
{},9969,2025-12-03 04:10:08,False,,,Response,241,game,,ModularPage,True,"{""time_taken"": 8.934, ""platform"": ""Chrome 142.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 8.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-12-03T04:09:59.004Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-12-03T04:09:59.028Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-12-03T04:09:59.028Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-12-03T04:09:59.042Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-12-03T04:09:59.042Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""<h1>Round 7</h1>""}, ""control"": {}}",Response,_Response
{},9970,2025-12-03 04:10:28,False,,,Response,230,game,,ModularPage,True,"{""time_taken"": 59.854, ""platform"": ""Chrome 143.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-12-03T04:09:26.887Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-12-03T04:09:26.897Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-12-03T04:09:26.898Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-12-03T04:09:26.902Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-12-03T04:09:26.902Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""<h1>Round 31</h1>""}, ""control"": {}}",Response,_Response
{},9971,2025-12-03 04:10:36,False,,,Response,235,game,,ModularPage,True,"{""time_taken"": 39.741, ""platform"": ""Chrome 142.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-12-03T04:09:58.173Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-12-03T04:09:58.184Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-12-03T04:09:58.184Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-12-03T04:09:58.188Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-12-03T04:09:58.188Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""<h1>Round 5</h1>""}, ""control"": {}}",Response,_Response
{},9972,2025-12-03 04:10:38,False,,,Response,242,practice_game,,ModularPage,True,"{""time_taken"": 40.201, ""platform"": ""Chrome 142.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.3, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-12-03T04:09:59.294Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-12-03T04:09:59.304Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-12-03T04:09:59.304Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-12-03T04:10:00.190Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-12-03T04:10:00.191Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": """"}, ""control"": {}}",Response,_Response
{},9973,2025-12-03 04:10:41,False,,,Response,241,game,,ModularPage,True,"{""time_taken"": 30.476, ""platform"": ""Chrome 142.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 8.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-12-03T04:10:10.461Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-12-03T04:10:10.562Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-12-03T04:10:10.563Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-12-03T04:10:10.571Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-12-03T04:10:10.571Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""<h1>Round 8</h1>""}, ""control"": {}}",Response,_Response
{},9974,2025-12-03 04:10:48,False,,,Response,242,info,,InfoPage,True,"{""time_taken"": 5.399, ""platform"": ""Chrome 142.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.3, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-12-03T04:10:42.608Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-12-03T04:10:42.624Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-12-03T04:10:42.624Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-12-03T04:10:42.629Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-12-03T04:10:42.630Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""<div>\n  <link href=\""/static/text-style.css\"" rel=\""stylesheet\"">\n  <link href=\""/static/big-font.css\"" rel=\""stylesheet\"">\n  <p>\n        Congratulations on completing the practice game!\n        </p>\n  <p>\n        You will now play the main game for 40 rounds. In each round, you will have the\n        \n    <strong>same tools</strong>,\n        but\n        \n    <strong>different starting ingredients.</strong>\n  </p>\n  <p>\n        When you are done playing the game, you will be asked to\n        \n    <strong>write a message</strong> that would be helpful to a future participant playing the same game. The message can contain whatever you want, and it should help the person reading it do well at the game.\n        \n  </p>\n  <p>\n        Your bonus will depend on both your scores and the scores of the person\n        who reads your message. If nobody reads your message, we will double your individual bonus.\n        </p>\n  <p>Good luck!</p>\n</div>""}, ""control"": {}}",Response,_Response
{},9975,2025-12-03 04:10:51,False,,,Response,242,info,,InfoPage,True,"{""time_taken"": 0.736, ""platform"": ""Chrome 142.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.3, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-12-03T04:10:50.420Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-12-03T04:10:50.430Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-12-03T04:10:50.430Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-12-03T04:10:50.435Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-12-03T04:10:50.435Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""<div className=\""flex flex-col items-center text-left max-w-xl space-y-2\"">\n      <h1 className=\""text-2xl font-bold\"">Decorations</h1>\n      <p className=\""text-lg w-full\"">\n        In this game, you will combine and modify common objects to make decorations.\n      </p>\n    </div>""}, ""control"": {}}",Response,_Response
